shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
50896,38.732109,-9.128295,19,
50896,38.732735,-9.130411,20,
50896,38.733344,-9.132793,21,
50896,38.736947,-9.13372,22,
50896,38.740196,-9.133433,23,
50896,38.742369,-9.134479,24,
50896,38.742512,-9.136343,25,
50896,38.744289,-9.139123,26,
50896,38.747571,-9.140831,27,
50896,38.750087,-9.142151,28,
50896,38.751837,-9.143221,29,
50896,38.754733,-9.144657,30,
50896,38.756243,-9.147192,31,
50896,38.755632,-9.151441,32,
50896,38.75859,-9.154033,33,
50896,38.769864,-9.148551,34,
50896,38.774611,-9.147398,35,
50896,38.774761,-9.147431,36,
50896,38.774409,-9.151747,37,
50896,38.774463,-9.156902,38,
50896,38.774243,-9.15989,39,
50896,38.773945,-9.161487,40,
50896,38.776384,-9.162745,41,
50896,38.778831,-9.163392,42,
50896,38.781219,-9.162964,43,
50896,38.783695,-9.163513,44,
50896,38.782917,-9.164697,45,
50896,38.789658,-9.1685,46,
50896,38.78695,-9.170417,47,
50896,38.785733,-9.172433,48,
50897,38.705888,-9.14315,1,
50897,38.70699,-9.142206,2,
50897,38.708327,-9.136508,3,
50897,38.707756,-9.132488,4,
50897,38.708688,-9.130453,5,
50897,38.709969,-9.128189,6,
50897,38.710918,-9.126702,7,
50897,38.713531,-9.123471,8,
50897,38.716375,-9.120627,9,
50897,38.717738,-9.122061,10,
50897,38.71784,-9.12079,11,
50897,38.71982,-9.123166,12,
50897,38.721014,-9.124485,13,
50897,38.721226,-9.127186,14,
50897,38.721968,-9.128747,15,
50897,38.724902,-9.128462,16,
50897,38.727613,-9.12821,17,
50897,38.730414,-9.127801,18,
50897,38.732109,-9.128295,19,
50897,38.732735,-9.130411,20,
50897,38.733344,-9.132793,21,
50897,38.736947,-9.13372,22,
50897,38.740196,-9.133433,23,
50897,38.742369,-9.134479,24,
50897,38.742512,-9.136343,25,
50897,38.744289,-9.139123,26,
50897,38.747571,-9.140831,27,
50897,38.750087,-9.142151,28,
50897,38.751837,-9.143221,29,
50897,38.754733,-9.144657,30,
50897,38.756243,-9.147192,31,
50897,38.755632,-9.151441,32,
50897,38.75859,-9.154033,33,
50897,38.769864,-9.148551,34,
50897,38.774611,-9.147398,35,
50898,38.705474,-9.143463,1,
50898,38.70699,-9.142206,2,
50898,38.709676,-9.136384,3,
50898,38.714269,-9.139119,4,
50898,38.715976,-9.141625,5,
50898,38.71974,-9.145015,6,
50898,38.726303,-9.149265,7,
50898,38.728781,-9.147763,8,
50898,38.730498,-9.146706,9,
50898,38.733676,-9.144637,10,
50898,38.738339,-9.145823,11,
50898,38.742781,-9.146696,12,
50898,38.745929,-9.147482,13,
50898,38.747447,-9.14785,14,
50898,38.74999,-9.148348,15,
50898,38.752318,-9.149647,16,
50898,38.755632,-9.151441,17,
50898,38.75859,-9.154033,18,
50898,38.7611,-9.157183,19,
50898,38.764567,-9.157,20,
50898,38.767189,-9.157922,21,
50898,38.770342,-9.15971,22,
50898,38.773466,-9.161261,23,
50898,38.774165,-9.159754,24,
50898,38.774183,-9.156867,25,
50898,38.774244,-9.152181,26,
50898,38.774611,-9.147398,27,
50898,38.777283,-9.146433,28,
50898,38.779867,-9.148383,29,
50898,38.782084,-9.145305,30,
50898,38.783567,-9.14325,31,
50898,38.78545,-9.1432,32,
50898,38.787177,-9.144598,33,
50898,38.787883,-9.146167,34,
50898,38.787514,-9.149095,35,
50898,38.7883,-9.149733,36,
50898,38.790399,-9.150646,37,
50898,38.792433,-9.15025,38,
50898,38.794083,-9.152,39,
50898,38.796,-9.149367,40,
50898,38.798517,-9.147283,41,
50898,38.798043,-9.145343,42,
50899,38.798043,-9.145343,1,
50899,38.7987,-9.14765,2,
50899,38.79595,-9.149517,3,
50899,38.7935,-9.15205,4,
50899,38.792267,-9.150767,5,
50899,38.790754,-9.150761,6,
50899,38.787852,-9.14987,7,
50899,38.78785,-9.145983,8,
50899,38.787177,-9.142515,9,
50899,38.785717,-9.142687,10,
50899,38.783577,-9.143382,11,
50899,38.781865,-9.145941,12,
50899,38.780583,-9.1482,13,
50899,38.777133,-9.146467,14,
50899,38.774761,-9.147431,15,
50899,38.774409,-9.151747,16,
50899,38.774463,-9.156902,17,
50899,38.774243,-9.15989,18,
50899,38.772642,-9.161176,19,
50899,38.770242,-9.159899,20,
50899,38.767652,-9.158362,21,
50899,38.765269,-9.15735,22,
50899,38.760937,-9.157327,23,
50899,38.757791,-9.155399,24,
50899,38.754021,-9.152637,25,
50899,38.752125,-9.151248,26,
50899,38.748985,-9.149486,27,
50899,38.747207,-9.14842,28,
50899,38.74465,-9.147815,29,
50899,38.741701,-9.146947,30,
50899,38.73847,-9.146113,31,
50899,38.733899,-9.14507,32,
50899,38.730371,-9.147066,33,
50899,38.72861,-9.148146,34,
50899,38.726623,-9.149521,35,
50899,38.720248,-9.145721,36,
50899,38.715631,-9.141918,37,
50899,38.714037,-9.139885,38,
50899,38.708372,-9.137739,39,
50899,38.707229,-9.141645,40,
50899,38.705474,-9.143463,41,
50900,38.705586,-9.143902,1,
50900,38.70699,-9.142206,2,
50900,38.708327,-9.136508,3,
50900,38.707687,-9.132634,4,
50900,38.708688,-9.130453,5,
50900,38.709969,-9.128189,6,
50900,38.710918,-9.126702,7,
50900,38.713531,-9.123471,8,
50900,38.716375,-9.120627,9,
50900,38.718064,-9.118806,10,
50900,38.720513,-9.116873,11,
50900,38.722855,-9.115098,12,
50900,38.724688,-9.113388,13,
50900,38.726271,-9.111868,14,
50900,38.727433,-9.110292,15,
50900,38.730248,-9.107894,16,
50900,38.733098,-9.10554,17,
50900,38.734908,-9.104704,18,
50900,38.737261,-9.103605,19,
50900,38.73968,-9.102869,20,
50900,38.742348,-9.102104,21,
50900,38.743093,-9.099085,22,
50900,38.746927,-9.099674,23,
50900,38.747829,-9.096873,24,
50900,38.751008,-9.095894,25,
50900,38.753897,-9.096001,26,
50900,38.756106,-9.104174,27,
50900,38.757513,-9.108831,28,
50900,38.760349,-9.111672,29,
50900,38.762359,-9.109549,30,
50900,38.765286,-9.109616,31,
50900,38.767445,-9.110039,32,
50900,38.76769,-9.105841,33,
50900,38.767988,-9.099948,34,
50900,38.770041,-9.104324,35,
50900,38.773794,-9.10476,36,
50900,38.774787,-9.101738,37,
50900,38.779541,-9.102514,38,
50900,38.781335,-9.107174,39,
50900,38.78244,-9.108381,40,
50900,38.783939,-9.109829,41,
50900,38.783803,-9.112503,42,
50900,38.783611,-9.116269,43,
50900,38.781644,-9.119414,44,
50900,38.783563,-9.124536,45,
50900,38.785864,-9.123835,46,
50900,38.788411,-9.123737,47,
50900,38.790213,-9.124354,48,
50903,38.708497,-9.133432,1,
50903,38.711027,-9.136894,2,
50903,38.714402,-9.139218,3,
50903,38.715976,-9.141625,4,
50903,38.71974,-9.145015,5,
50903,38.725307,-9.151907,6,
50903,38.725106,-9.155305,7,
50903,38.724375,-9.160904,8,
50903,38.723244,-9.166678,9,
50903,38.726592,-9.193751,10,
50903,38.728823,-9.19052,11,
50903,38.732765,-9.189648,12,
50903,38.732912,-9.192232,13,
50903,38.732792,-9.193722,14,
50903,38.731471,-9.197659,15,
50903,38.735751,-9.203479,16,
50903,38.736401,-9.205469,17,
50903,38.741635,-9.202821,18,
50903,38.743861,-9.205517,19,
50903,38.746263,-9.206509,20,
50903,38.747879,-9.207253,21,
50903,38.749742,-9.207002,22,
50903,38.752489,-9.206794,23,
50903,38.753414,-9.208499,24,
50903,38.750509,-9.21305,25,
50903,38.748336,-9.215278,26,
50903,38.74694,-9.216564,27,
50903,38.745485,-9.218066,28,
50903,38.743612,-9.219668,29,
50903,38.743514,-9.217448,30,
50904,38.713548,-9.123988,1,
50904,38.71245,-9.124838,2,
50904,38.71399,-9.124358,3,
50904,38.715389,-9.123084,4,
50904,38.717738,-9.122061,5,
50904,38.717713,-9.125016,6,
50904,38.71822,-9.12767,7,
50904,38.720204,-9.127293,8,
50904,38.721226,-9.127186,9,
50904,38.721459,-9.129391,10,
50904,38.723908,-9.132035,11,
50904,38.726348,-9.132704,12,
50904,38.726423,-9.135573,13,
50904,38.727337,-9.137373,14,
50904,38.727609,-9.139778,15,
50904,38.727769,-9.142964,16,
50904,38.727757,-9.145792,17,
50904,38.725565,-9.148617,18,
50904,38.725307,-9.151907,19,
50904,38.725911,-9.157439,20,
50904,38.72792,-9.159334,21,
50904,38.726425,-9.162436,22,
50904,38.725345,-9.163631,23,
50904,38.724206,-9.165266,24,
50904,38.721557,-9.167202,25,
50904,38.718893,-9.171349,26,
50904,38.715817,-9.172782,27,
50904,38.712593,-9.173664,28,
50904,38.71099,-9.172416,29,
50904,38.709586,-9.171989,30,
50904,38.706573,-9.173485,31,
50904,38.705178,-9.17432,32,
50904,38.703,-9.171745,33,
50905,38.703,-9.171745,1,
50905,38.706636,-9.173295,2,
50905,38.708922,-9.172023,3,
50905,38.711074,-9.172346,4,
50905,38.712831,-9.173631,5,
50905,38.716395,-9.172429,6,
50905,38.718755,-9.171287,7,
50905,38.721114,-9.167452,8,
50905,38.724023,-9.165377,9,
50905,38.725309,-9.163318,10,
50905,38.727591,-9.161782,11,
50905,38.726686,-9.158574,12,
50905,38.724903,-9.154848,13,
50905,38.724659,-9.150856,14,
50905,38.726214,-9.147411,15,
50905,38.727463,-9.145783,16,
50905,38.728351,-9.142957,17,
50905,38.727535,-9.140802,18,
50905,38.727432,-9.138457,19,
50905,38.726012,-9.134327,20,
50905,38.723421,-9.131793,21,
50905,38.721287,-9.129196,22,
50905,38.721081,-9.127043,23,
50905,38.719177,-9.127983,24,
50905,38.718043,-9.127411,25,
50905,38.717615,-9.125099,26,
50905,38.717879,-9.122919,27,
50905,38.715436,-9.123224,28,
50905,38.713862,-9.124712,29,
50905,38.712352,-9.124901,30,
50905,38.713548,-9.123988,31,
50906,38.76499,-9.199186,1,
50906,38.762144,-9.196372,2,
50906,38.757659,-9.20471,3,
50906,38.756304,-9.203952,4,
50906,38.756731,-9.201134,5,
50906,38.755788,-9.19982,6,
50906,38.754205,-9.197771,7,
50906,38.752866,-9.196814,8,
50906,38.751435,-9.19749,9,
50906,38.749293,-9.19767,10,
50906,38.747781,-9.197821,11,
50906,38.744709,-9.198851,12,
50906,38.742099,-9.200101,13,
50906,38.736157,-9.205458,14,
50906,38.735625,-9.203037,15,
50906,38.734482,-9.202195,16,
50906,38.732182,-9.203354,17,
50906,38.730482,-9.203878,18,
50906,38.72618,-9.196286,19,
50906,38.725342,-9.194078,20,
50906,38.723391,-9.187149,21,
50906,38.719499,-9.185219,22,
50906,38.716472,-9.183745,23,
50906,38.713796,-9.181599,24,
50906,38.709538,-9.179578,25,
50906,38.706582,-9.178837,26,
50906,38.702423,-9.180325,27,
50907,38.769542,-9.189714,1,
50907,38.770971,-9.188971,2,
50907,38.772226,-9.190738,3,
50907,38.770992,-9.19358,4,
50907,38.768801,-9.19581,5,
50907,38.76512,-9.198847,6,
50907,38.761945,-9.196379,7,
50907,38.760328,-9.19414,8,
50907,38.759443,-9.190177,9,
50907,38.759429,-9.186839,10,
50907,38.76002,-9.182754,11,
50907,38.75826,-9.179998,12,
50907,38.756639,-9.177825,13,
50907,38.754522,-9.175604,14,
50907,38.749664,-9.172603,15,
50907,38.747745,-9.17126,16,
50907,38.745266,-9.169313,17,
50907,38.742544,-9.168598,18,
50907,38.739162,-9.167512,19,
50907,38.73864,-9.164591,20,
50907,38.738157,-9.161844,21,
50907,38.738047,-9.158525,22,
50907,38.737789,-9.155548,23,
50907,38.734851,-9.152662,24,
50908,38.746094,-9.132827,1,
50908,38.745803,-9.13712,2,
50908,38.747571,-9.140831,3,
50908,38.749345,-9.142796,4,
50908,38.748711,-9.146651,5,
50908,38.746928,-9.14836,6,
50908,38.74465,-9.147815,7,
50908,38.741701,-9.146947,8,
50908,38.73847,-9.146113,9,
50908,38.733899,-9.14507,10,
50908,38.73013,-9.147215,11,
50908,38.72861,-9.148146,12,
50908,38.726623,-9.149521,13,
50908,38.724013,-9.150899,14,
50908,38.722236,-9.151987,15,
50908,38.720033,-9.155122,16,
50908,38.718085,-9.155515,17,
50908,38.715277,-9.154382,18,
50908,38.713484,-9.153328,19,
50908,38.71118,-9.153709,20,
50908,38.7086,-9.153095,21,
50908,38.706793,-9.15566,22,
50908,38.706432,-9.158633,23,
50908,38.705102,-9.161342,24,
50908,38.704613,-9.163596,25,
50908,38.704757,-9.167759,26,
50908,38.705294,-9.170672,27,
50908,38.706277,-9.173385,28,
50908,38.706209,-9.175557,29,
50908,38.70538,-9.176544,30,
50908,38.701991,-9.181041,31,
50908,38.699789,-9.18435,32,
50908,38.698466,-9.188384,33,
50908,38.697806,-9.191759,34,
50908,38.697506,-9.196012,35,
50908,38.697483,-9.198881,36,
50908,38.697728,-9.204514,37,
50908,38.700299,-9.20305,38,
50908,38.702353,-9.202269,39,
50908,38.702979,-9.199465,40,
50908,38.704327,-9.199301,41,
50908,38.705761,-9.199872,42,
50908,38.705852,-9.202294,43,
50908,38.707304,-9.202516,44,
50908,38.70961,-9.203333,45,
50908,38.711041,-9.205791,46,
50908,38.711528,-9.20844,47,
50908,38.711011,-9.210817,48,
50908,38.709348,-9.21157,49,
50908,38.70913,-9.21431,50,
50909,38.724013,-9.150899,1,
50909,38.722236,-9.151987,2,
50909,38.720033,-9.155122,3,
50909,38.718085,-9.155515,4,
50909,38.715277,-9.154382,5,
50909,38.713484,-9.153328,6,
50909,38.71118,-9.153709,7,
50909,38.7086,-9.153095,8,
50909,38.706793,-9.15566,9,
50909,38.706432,-9.158633,10,
50909,38.705102,-9.161342,11,
50909,38.704613,-9.163596,12,
50909,38.704757,-9.167759,13,
50909,38.705294,-9.170672,14,
50909,38.706277,-9.173385,15,
50909,38.706209,-9.175557,16,
50909,38.70538,-9.176544,17,
50909,38.701991,-9.181041,18,
50909,38.699789,-9.18435,19,
50909,38.698466,-9.188384,20,
50909,38.697806,-9.191759,21,
50909,38.697506,-9.196012,22,
50909,38.697483,-9.198881,23,
50909,38.697728,-9.204514,24,
50909,38.700299,-9.20305,25,
50909,38.702353,-9.202269,26,
50909,38.702979,-9.199465,27,
50909,38.704327,-9.199301,28,
50909,38.705761,-9.199872,29,
50909,38.705852,-9.202294,30,
50909,38.707304,-9.202516,31,
50909,38.70961,-9.203333,32,
50909,38.711041,-9.205791,33,
50909,38.711528,-9.20844,34,
50909,38.711011,-9.210817,35,
50909,38.709348,-9.21157,36,
50909,38.709821,-9.214984,37,
50909,38.711876,-9.214167,38,
50909,38.715797,-9.214703,39,
50909,38.716954,-9.213167,40,
50910,38.724013,-9.150899,1,
50910,38.722236,-9.151987,2,
50910,38.720033,-9.155122,3,
50910,38.718085,-9.155515,4,
50910,38.715277,-9.154382,5,
50910,38.713484,-9.153328,6,
50910,38.71118,-9.153709,7,
50910,38.7086,-9.153095,8,
50910,38.706793,-9.15566,9,
50910,38.706432,-9.158633,10,
50910,38.705102,-9.161342,11,
50910,38.704613,-9.163596,12,
50910,38.704757,-9.167759,13,
50910,38.705294,-9.170672,14,
50910,38.706277,-9.173385,15,
50910,38.706209,-9.175557,16,
50910,38.70538,-9.176544,17,
50910,38.701991,-9.181041,18,
50910,38.699789,-9.18435,19,
50910,38.698466,-9.188384,20,
50910,38.697806,-9.191759,21,
50910,38.697506,-9.196012,22,
50910,38.697483,-9.198881,23,
50910,38.697728,-9.204514,24,
50910,38.700299,-9.20305,25,
50910,38.702353,-9.202269,26,
50910,38.702979,-9.199465,27,
50910,38.704327,-9.199301,28,
50910,38.705761,-9.199872,29,
50910,38.705852,-9.202294,30,
50910,38.707304,-9.202516,31,
50910,38.70961,-9.203333,32,
50910,38.711041,-9.205791,33,
50910,38.711528,-9.20844,34,
50910,38.711011,-9.210817,35,
50910,38.709348,-9.21157,36,
50910,38.70913,-9.21431,37,
50911,38.697127,-9.200734,1,
50911,38.697728,-9.204514,2,
50911,38.700299,-9.20305,3,
50911,38.702353,-9.202269,4,
50911,38.702979,-9.199465,5,
50911,38.704327,-9.199301,6,
50911,38.705761,-9.199872,7,
50911,38.705852,-9.202294,8,
50911,38.707304,-9.202516,9,
50911,38.70961,-9.203333,10,
50911,38.711041,-9.205791,11,
50911,38.711528,-9.20844,12,
50911,38.711011,-9.210817,13,
50911,38.709348,-9.21157,14,
50911,38.70913,-9.21431,15,
50912,38.746094,-9.132827,1,
50912,38.745803,-9.13712,2,
50912,38.747571,-9.140831,3,
50912,38.749345,-9.142796,4,
50912,38.748711,-9.146651,5,
50912,38.746928,-9.14836,6,
50912,38.74465,-9.147815,7,
50912,38.741701,-9.146947,8,
50912,38.73847,-9.146113,9,
50912,38.733899,-9.14507,10,
50912,38.73013,-9.147215,11,
50912,38.72861,-9.148146,12,
50912,38.726623,-9.149521,13,
50912,38.724013,-9.150899,14,
50912,38.722236,-9.151987,15,
50912,38.720033,-9.155122,16,
50912,38.718085,-9.155515,17,
50912,38.715277,-9.154382,18,
50912,38.713484,-9.153328,19,
50912,38.71118,-9.153709,20,
50912,38.7086,-9.153095,21,
50912,38.706793,-9.15566,22,
50912,38.706432,-9.158633,23,
50912,38.705102,-9.161342,24,
50912,38.704613,-9.163596,25,
50912,38.704757,-9.167759,26,
50912,38.705294,-9.170672,27,
50912,38.706277,-9.173385,28,
50912,38.706209,-9.175557,29,
50912,38.70538,-9.176544,30,
50912,38.701991,-9.181041,31,
50912,38.699789,-9.18435,32,
50912,38.698466,-9.188384,33,
50912,38.697806,-9.191759,34,
50912,38.697506,-9.196012,35,
50912,38.697483,-9.198881,36,
50912,38.697728,-9.204514,37,
50912,38.700299,-9.20305,38,
50912,38.702353,-9.202269,39,
50912,38.702979,-9.199465,40,
50912,38.704327,-9.199301,41,
50912,38.705761,-9.199872,42,
50912,38.705852,-9.202294,43,
50912,38.707304,-9.202516,44,
50912,38.70961,-9.203333,45,
50912,38.711041,-9.205791,46,
50912,38.711528,-9.20844,47,
50912,38.711011,-9.210817,48,
50912,38.709348,-9.21157,49,
50912,38.709821,-9.214984,50,
50912,38.711876,-9.214167,51,
50912,38.715797,-9.214703,52,
50912,38.716954,-9.213167,53,
50913,38.70913,-9.21431,1,
50913,38.70893,-9.21435,2,
50913,38.709197,-9.211458,3,
50913,38.711324,-9.210373,4,
50913,38.711398,-9.208537,5,
50913,38.710869,-9.205382,6,
50913,38.709042,-9.203218,7,
50913,38.707418,-9.20263,8,
50913,38.705622,-9.202445,9,
50913,38.705699,-9.199412,10,
50913,38.704205,-9.19949,11,
50913,38.701204,-9.199857,12,
50913,38.702452,-9.202531,13,
50913,38.700684,-9.203001,14,
50913,38.697252,-9.20367,15,
50913,38.697127,-9.200734,16,
50913,38.697367,-9.194168,17,
50913,38.697994,-9.190554,18,
50913,38.698587,-9.187398,19,
50913,38.700037,-9.183655,20,
50913,38.702215,-9.180677,21,
50913,38.705394,-9.17631,22,
50913,38.705883,-9.17271,23,
50913,38.704975,-9.170297,24,
50913,38.70458,-9.167364,25,
50913,38.70448,-9.164187,26,
50913,38.705388,-9.160486,27,
50913,38.706523,-9.157939,28,
50913,38.706648,-9.155753,29,
50913,38.707333,-9.154468,30,
50913,38.708901,-9.152939,31,
50913,38.711006,-9.153505,32,
50913,38.71339,-9.153158,33,
50913,38.715028,-9.154034,34,
50913,38.717518,-9.155222,35,
50913,38.719834,-9.155069,36,
50913,38.72213,-9.151801,37,
50913,38.724125,-9.150644,38,
50913,38.726634,-9.149093,39,
50913,38.728781,-9.147763,40,
50913,38.730225,-9.146875,41,
50913,38.733676,-9.144637,42,
50913,38.738339,-9.145823,43,
50913,38.742781,-9.146696,44,
50913,38.746112,-9.147539,45,
50913,38.748412,-9.146742,46,
50913,38.749003,-9.142621,47,
50913,38.747424,-9.141084,48,
50913,38.746143,-9.136481,49,
50913,38.747942,-9.13641,50,
50913,38.747981,-9.132473,51,
50913,38.746094,-9.132827,52,
50914,38.716954,-9.213167,1,
50914,38.715715,-9.214801,2,
50914,38.71157,-9.214863,3,
50914,38.709701,-9.215458,4,
50914,38.70893,-9.21435,5,
50914,38.709197,-9.211458,6,
50914,38.711324,-9.210373,7,
50914,38.711398,-9.208537,8,
50914,38.710869,-9.205382,9,
50914,38.709042,-9.203218,10,
50914,38.707418,-9.20263,11,
50914,38.705622,-9.202445,12,
50914,38.705699,-9.199412,13,
50914,38.704205,-9.19949,14,
50914,38.701204,-9.199857,15,
50914,38.702452,-9.202531,16,
50914,38.700684,-9.203001,17,
50914,38.697252,-9.20367,18,
50914,38.697127,-9.200734,19,
50914,38.697367,-9.194168,20,
50914,38.697994,-9.190554,21,
50914,38.698587,-9.187398,22,
50914,38.700037,-9.183655,23,
50914,38.702215,-9.180677,24,
50914,38.705394,-9.17631,25,
50914,38.705883,-9.17271,26,
50914,38.704975,-9.170297,27,
50914,38.70458,-9.167364,28,
50914,38.70448,-9.164187,29,
50914,38.705388,-9.160486,30,
50914,38.706523,-9.157939,31,
50914,38.706648,-9.155753,32,
50914,38.707333,-9.154468,33,
50914,38.708901,-9.152939,34,
50914,38.711006,-9.153505,35,
50914,38.71339,-9.153158,36,
50914,38.715028,-9.154034,37,
50914,38.717518,-9.155222,38,
50914,38.719834,-9.155069,39,
50914,38.72213,-9.151801,40,
50914,38.724125,-9.150644,41,
50914,38.725664,-9.149046,42,
50915,38.70913,-9.21431,1,
50915,38.70893,-9.21435,2,
50915,38.709197,-9.211458,3,
50915,38.711324,-9.210373,4,
50915,38.711398,-9.208537,5,
50915,38.710869,-9.205382,6,
50915,38.709042,-9.203218,7,
50915,38.707418,-9.20263,8,
50915,38.705622,-9.202445,9,
50915,38.705699,-9.199412,10,
50915,38.704205,-9.19949,11,
50915,38.701204,-9.199857,12,
50915,38.702452,-9.202531,13,
50915,38.700684,-9.203001,14,
50915,38.697252,-9.20367,15,
50915,38.697127,-9.200734,16,
50915,38.697367,-9.194168,17,
50915,38.697994,-9.190554,18,
50915,38.698587,-9.187398,19,
50915,38.700037,-9.183655,20,
50915,38.702215,-9.180677,21,
50915,38.705394,-9.17631,22,
50915,38.705883,-9.17271,23,
50915,38.704975,-9.170297,24,
50915,38.70458,-9.167364,25,
50915,38.70448,-9.164187,26,
50915,38.705388,-9.160486,27,
50915,38.706523,-9.157939,28,
50915,38.706648,-9.155753,29,
50915,38.707333,-9.154468,30,
50915,38.708901,-9.152939,31,
50915,38.711006,-9.153505,32,
50915,38.71339,-9.153158,33,
50915,38.715028,-9.154034,34,
50915,38.717518,-9.155222,35,
50915,38.719834,-9.155069,36,
50915,38.72213,-9.151801,37,
50915,38.724125,-9.150644,38,
50915,38.725664,-9.149046,39,
50916,38.70913,-9.21431,1,
50916,38.70893,-9.21435,2,
50916,38.709197,-9.211458,3,
50916,38.711324,-9.210373,4,
50916,38.711398,-9.208537,5,
50916,38.710869,-9.205382,6,
50916,38.709042,-9.203218,7,
50916,38.707418,-9.20263,8,
50916,38.705622,-9.202445,9,
50916,38.705699,-9.199412,10,
50916,38.704205,-9.19949,11,
50916,38.701204,-9.199857,12,
50916,38.702452,-9.202531,13,
50916,38.700684,-9.203001,14,
50916,38.697252,-9.20367,15,
50916,38.697127,-9.200734,16,
50917,38.70908,-9.214057,1,
50917,38.70893,-9.21435,2,
50917,38.709197,-9.211458,3,
50917,38.709519,-9.208465,4,
50917,38.707578,-9.205959,5,
50917,38.705647,-9.205169,6,
50917,38.703877,-9.206563,7,
50917,38.701946,-9.206578,8,
50917,38.699795,-9.205912,9,
50917,38.697252,-9.20367,10,
50917,38.697127,-9.200734,11,
50917,38.696222,-9.19834,12,
50917,38.697425,-9.18815,13,
50917,38.702867,-9.173238,14,
50917,38.703363,-9.167024,15,
50917,38.703508,-9.16273,16,
50917,38.706171,-9.155732,17,
50917,38.706331,-9.149936,18,
50917,38.706244,-9.145024,19,
50917,38.70699,-9.142206,20,
50917,38.708327,-9.136508,21,
50917,38.707687,-9.132634,22,
50917,38.708688,-9.130453,23,
50917,38.709969,-9.128189,24,
50917,38.710918,-9.126702,25,
50917,38.713034,-9.122954,26,
50917,38.716719,-9.118939,27,
50917,38.723049,-9.113049,28,
50917,38.724744,-9.111552,29,
50917,38.726565,-9.10995,30,
50917,38.728984,-9.107022,31,
50917,38.733009,-9.104307,32,
50917,38.735506,-9.103672,33,
50917,38.73968,-9.102869,34,
50917,38.742348,-9.102104,35,
50917,38.743093,-9.099085,36,
50917,38.746927,-9.099674,37,
50917,38.747829,-9.096873,38,
50917,38.751008,-9.095894,39,
50917,38.755026,-9.09661,40,
50917,38.757937,-9.096315,41,
50917,38.761271,-9.096129,42,
50917,38.762504,-9.098108,43,
50917,38.766221,-9.097806,44,
50917,38.767173,-9.099085,45,
50917,38.770041,-9.104324,46,
50917,38.773965,-9.104779,47,
50917,38.774787,-9.101738,48,
50917,38.779541,-9.102514,49,
50917,38.781335,-9.107174,50,
50917,38.78244,-9.108381,51,
50917,38.783939,-9.109829,52,
50917,38.783803,-9.112503,53,
50917,38.781942,-9.113994,54,
50918,38.705586,-9.143902,1,
50918,38.70699,-9.142206,2,
50918,38.708327,-9.136508,3,
50918,38.707687,-9.132634,4,
50918,38.708688,-9.130453,5,
50918,38.709969,-9.128189,6,
50918,38.710918,-9.126702,7,
50918,38.713034,-9.122954,8,
50918,38.716719,-9.118939,9,
50918,38.723049,-9.113049,10,
50918,38.725421,-9.112173,11,
50918,38.726271,-9.111868,12,
50918,38.727433,-9.110292,13,
50918,38.730248,-9.107894,14,
50918,38.733098,-9.10554,15,
50918,38.734908,-9.104704,16,
50918,38.737261,-9.103605,17,
50918,38.73968,-9.102869,18,
50918,38.742348,-9.102104,19,
50918,38.743093,-9.099085,20,
50918,38.746927,-9.099674,21,
50918,38.747829,-9.096873,22,
50918,38.751008,-9.095894,23,
50918,38.755026,-9.09661,24,
50918,38.757937,-9.096315,25,
50918,38.761271,-9.096129,26,
50918,38.762504,-9.098108,27,
50918,38.766221,-9.097806,28,
50918,38.767173,-9.099085,29,
50918,38.770041,-9.104324,30,
50918,38.773965,-9.104779,31,
50918,38.774787,-9.101738,32,
50918,38.779541,-9.102514,33,
50918,38.781335,-9.107174,34,
50918,38.78244,-9.108381,35,
50918,38.783939,-9.109829,36,
50918,38.783803,-9.112503,37,
50918,38.781942,-9.113994,38,
50919,38.769542,-9.189714,1,
50919,38.770971,-9.188971,2,
50919,38.772226,-9.190738,3,
50919,38.770992,-9.19358,4,
50919,38.768801,-9.19581,5,
50919,38.76512,-9.198847,6,
50919,38.762144,-9.196372,7,
50919,38.760328,-9.19414,8,
50919,38.759485,-9.192641,9,
50919,38.75273,-9.189352,10,
50919,38.749591,-9.191315,11,
50919,38.75014,-9.195589,12,
50919,38.750693,-9.198647,13,
50919,38.750776,-9.201746,14,
50919,38.750138,-9.203233,15,
50919,38.748556,-9.201475,16,
50919,38.745584,-9.200634,17,
50919,38.744709,-9.198851,18,
50919,38.742099,-9.200101,19,
50919,38.736486,-9.201671,20,
50919,38.725342,-9.194078,21,
50919,38.721733,-9.197113,22,
50919,38.71774,-9.199562,23,
50919,38.713587,-9.200493,24,
50919,38.713717,-9.198483,25,
50919,38.713933,-9.196977,26,
50919,38.713411,-9.202661,27,
50919,38.711653,-9.201238,28,
50919,38.709134,-9.199986,29,
50919,38.70638,-9.199194,30,
50919,38.704205,-9.19949,31,
50919,38.701204,-9.199857,32,
50919,38.697823,-9.199488,33,
50919,38.697301,-9.204943,34,
50919,38.696293,-9.209346,35,
50919,38.695057,-9.214858,36,
50919,38.695921,-9.218847,37,
50919,38.69836,-9.225053,38,
50919,38.6989397779291,-9.22700938098196,39,
50920,38.713933,-9.196977,1,
50920,38.713411,-9.202661,2,
50920,38.711653,-9.201238,3,
50920,38.709134,-9.199986,4,
